Price_ID,Company_ID,Price_Date,Open_Price,High_Price,Low_Price,Close_Price,Volume
PRC002672,CMP069,2020-02-24,203.12,208.09,190.12,190.25,2910333
PRC002673,CMP017,2024-08-30,286.52,318.34,243.55,260.79,2261442
PRC002674,CMP043,2024-03-18,378.8,383.94,328.82,331.99,3296228
PRC002675,CMP008,2020-08-29,163.4,184.84,148.67,153.51,1197575
PRC002676,CMP040,2023-04-19,128.94,138.54,125.11,131.57,3119005
PRC002677,CMP035,2023-08-05,146.15,147.59,145.82,146.14,780358
PRC002678,CMP013,2023-04-15,287.52,326.41,272.77,325.66,1111979
PRC002679,CMP048,2021-04-20,98.6,105.2,88.2,89.9,3363005
PRC002680,CMP020,2023-09-29,72.77,77.39,62.39,69.49,4268250
PRC002681,CMP019,2023-12-07,318.48,337.52,300.18,333.69,214111
PRC002682,CMP004,2020-01-10,446.27,474.77,416.24,461.1,4791582
PRC002683,CMP041,2024-11-26,300.61,330.36,260.96,323.59,1153834
PRC002684,CMP030,2024-10-27,142.54,146.62,127.46,128.66,2784884
PRC002685,CMP018,2020-07-24,183.77,192.53,176.3,187.98,4882219
PRC002686,CMP057,2022-09-20,323.53,338.07,291.2,293.51,4961013
PRC002687,CMP048,2023-11-19,235.89,240.83,219.4,240.27,2109260
PRC002688,CMP033,2023-07-10,431.39,441.31,425.34,434.05,2696562
PRC002689,CMP001,2021-09-11,353.2,381.79,347.4,353.6,4553762
PRC002690,CMP074,2021-02-10,246.72,248.25,228.49,236.04,1753964
PRC002691,CMP056,2021-12-26,441.51,491.68,402.51,490.45,800224
PRC002692,CMP070,2023-09-24,185.4,202.57,183.81,190.19,2432321
PRC002693,CMP065,2024-05-27,480.42,500.23,416.76,444.6,3014836
PRC002694,CMP042,2023-12-03,370.27,399.73,324.2,365.1,3668861
PRC002695,CMP066,2021-06-29,358.19,383.86,336.46,344.61,3338815
PRC002696,CMP028,2024-10-31,246.3,270.63,217.52,236.77,2675977
PRC002697,CMP021,2020-12-19,371.19,375.65,338.58,344.84,1540870
PRC002698,CMP085,2023-07-25,436.09,436.65,429.14,430.52,3404551
PRC002699,CMP053,2021-01-21,92.32,104.55,88.17,90.99,4941742
PRC002700,CMP022,2024-06-11,382.63,433.18,345.55,353.49,1364360
PRC002701,CMP077,2020-01-24,130.39,135.74,124.77,131.06,113782
PRC002702,CMP057,2020-03-22,306.69,336.83,288.55,328.69,1128251
PRC002703,CMP007,2023-04-04,210.86,210.87,181.81,207.73,3031858
PRC002704,CMP006,2020-02-08,220.85,226.98,205.04,211.29,1943795
PRC002705,CMP032,2022-01-29,311.12,313.45,275.64,297.38,1685367
PRC002706,CMP012,2020-06-26,273.98,281.28,267.39,279.01,4966101
PRC002707,CMP003,2022-12-19,118.87,134.06,106.48,118.06,1205320
PRC002708,CMP015,2023-11-04,236.09,259.43,224.74,234.49,3507314
PRC002709,CMP051,2021-07-30,417.17,420.6,356.12,412.24,1832976
PRC002710,CMP042,2021-04-12,357.27,395.49,338.3,339.14,3885167
PRC002711,CMP085,2020-10-27,95.0,98.87,93.72,97.97,1871084
PRC002712,CMP053,2020-08-22,339.92,350.4,295.7,306.54,105277
PRC002713,CMP056,2021-09-05,325.03,363.67,312.4,348.93,1152058
PRC002714,CMP037,2020-08-26,469.96,520.39,442.53,464.02,1650430
PRC002715,CMP047,2022-09-03,235.29,251.66,212.05,227.43,3526088
PRC002716,CMP033,2023-05-22,448.2,498.76,419.83,474.49,2453136
PRC002717,CMP009,2022-08-27,98.23,112.59,86.17,109.42,2750733
PRC002718,CMP012,2024-09-07,430.59,437.05,395.04,395.87,4148447
PRC002719,CMP006,2024-12-11,313.66,340.23,305.55,329.73,1416158
PRC002720,CMP010,2024-04-23,150.65,155.6,143.7,152.88,4163513
PRC002721,CMP026,2022-10-23,92.43,96.15,86.49,89.73,3261829
PRC002722,CMP046,2024-11-25,290.57,310.12,257.41,257.98,2462401
PRC002723,CMP018,2022-05-06,388.63,410.18,375.49,404.7,4693687
PRC002724,CMP056,2024-02-12,288.23,300.37,268.01,274.41,2234218
PRC002725,CMP030,2022-10-22,40.98,41.05,35.1,38.64,2829774
PRC002726,CMP012,2022-03-11,316.65,331.51,281.41,294.83,2337454
PRC002727,CMP005,2023-04-06,124.88,139.5,113.58,135.23,1849635
PRC002728,CMP063,2024-09-29,243.71,246.55,219.15,220.52,3445070
PRC002729,CMP067,2021-06-20,371.15,387.5,345.79,385.67,2314639
PRC002730,CMP058,2024-09-22,114.02,114.9,101.57,102.67,2948779
PRC002731,CMP050,2024-03-26,440.45,457.39,413.09,433.79,1962592
PRC002732,CMP048,2023-09-11,208.02,236.87,179.9,224.46,2491868
PRC002733,CMP078,2023-03-15,442.31,448.09,417.58,433.37,282505
PRC002734,CMP074,2024-09-22,469.81,480.32,436.31,466.93,923717
PRC002735,CMP084,2024-09-18,15.44,16.64,14.67,16.04,4716231
PRC002736,CMP055,2020-03-09,198.68,207.32,191.64,198.1,2831827
PRC002737,CMP055,2023-04-27,450.72,466.13,433.95,442.54,4272446
PRC002738,CMP028,2020-02-15,130.37,130.9,120.92,125.31,3394624
PRC002739,CMP018,2021-01-09,240.79,269.38,208.11,241.69,1539554
PRC002740,CMP036,2024-05-08,216.11,244.89,200.7,226.09,682845
PRC002741,CMP056,2021-11-04,311.01,346.98,289.92,326.84,1829968
PRC002742,CMP050,2022-08-22,256.17,268.83,233.2,262.65,1722729
PRC002743,CMP066,2023-11-21,290.59,299.5,260.96,267.48,4226467
PRC002744,CMP082,2021-10-22,380.41,436.75,379.04,427.74,184771
PRC002745,CMP016,2023-11-23,423.48,463.93,387.21,397.87,3821266
PRC002746,CMP010,2023-01-21,38.75,42.52,35.49,40.87,3368797
PRC002747,CMP008,2024-04-10,344.57,367.46,323.53,332.58,585922
PRC002748,CMP002,2022-08-29,207.09,212.15,178.17,201.15,1608742
PRC002749,CMP079,2020-06-13,472.32,513.43,459.76,504.68,4754407
PRC002750,CMP054,2023-12-09,410.04,467.27,379.87,428.98,2709330
PRC002751,CMP012,2022-07-26,483.23,539.0,427.23,453.31,51967
PRC002752,CMP052,2023-04-17,271.61,305.11,259.06,271.14,2449942
PRC002753,CMP031,2024-12-15,87.29,89.99,78.18,84.5,731631
PRC002754,CMP082,2023-05-16,340.54,352.67,323.84,343.65,162712
PRC002755,CMP058,2020-02-24,65.35,68.87,59.81,68.67,3191870
PRC002756,CMP025,2020-01-05,303.42,306.31,287.95,297.84,3086870
PRC002757,CMP030,2023-02-23,136.65,149.1,133.32,149.09,4301249
PRC002758,CMP019,2024-05-22,373.82,389.4,329.73,378.17,633037
PRC002759,CMP001,2022-03-02,238.3,257.56,223.49,240.59,3162709
PRC002760,CMP083,2022-12-16,477.39,496.8,461.51,465.53,4865540
PRC002761,CMP084,2024-10-08,433.21,482.51,373.35,384.59,2119943
PRC002762,CMP084,2022-11-12,442.42,480.97,394.46,406.74,782429
PRC002763,CMP061,2020-04-21,171.0,176.12,159.49,160.26,1310259
PRC002764,CMP004,2022-11-16,212.01,221.5,197.82,198.95,4525993
PRC002765,CMP059,2020-11-22,25.41,27.85,22.11,27.04,3374152
PRC002766,CMP084,2024-11-17,83.61,85.69,71.75,79.42,2483880
PRC002767,CMP085,2024-10-08,418.13,470.97,397.67,467.05,162401
PRC002768,CMP073,2021-01-11,234.25,252.39,211.07,250.98,3917864
PRC002769,CMP076,2023-11-04,319.36,323.61,299.29,299.34,943319
PRC002770,CMP061,2022-04-11,362.42,410.51,341.5,349.1,3288605
PRC002771,CMP031,2023-07-03,74.89,81.15,68.93,79.2,1008026
PRC002772,CMP054,2021-02-02,233.58,255.85,205.39,255.56,2220311
PRC002773,CMP084,2021-01-11,147.5,152.33,129.73,138.35,2124003
PRC002774,CMP001,2020-06-15,173.66,187.26,152.27,169.22,1499563
PRC002775,CMP019,2021-09-02,15.37,17.09,13.5,16.84,1362523
PRC002776,CMP012,2020-11-15,332.24,350.88,311.92,312.64,1870224
PRC002777,CMP073,2022-07-13,234.68,243.43,228.25,242.06,3398965
PRC002778,CMP084,2024-04-07,413.23,470.68,409.59,446.86,3766304
PRC002779,CMP018,2024-09-25,10.38,11.81,9.92,10.63,2587532
PRC002780,CMP065,2024-03-23,30.59,32.22,27.39,29.44,665035
PRC002781,CMP036,2023-10-23,352.96,396.12,311.15,377.33,137468
PRC002782,CMP066,2023-01-24,485.74,549.4,425.48,459.18,1233036
PRC002783,CMP032,2022-11-26,68.24,77.19,62.41,77.16,3100076
PRC002784,CMP017,2021-04-17,145.46,161.0,136.49,160.98,3590380
PRC002785,CMP068,2022-04-15,28.84,30.58,26.83,29.74,2380880
PRC002786,CMP063,2024-10-17,296.8,302.56,270.91,288.85,1462124
PRC002787,CMP050,2021-01-12,76.1,76.68,73.17,75.29,1391710
PRC002788,CMP051,2020-05-28,481.01,521.68,471.72,490.9,3806952
PRC002789,CMP045,2022-02-11,474.83,515.37,445.76,458.93,4950350
PRC002790,CMP078,2024-06-08,455.25,519.99,410.36,427.28,4599312
PRC002791,CMP052,2023-02-12,131.49,137.81,120.59,128.81,4319185
PRC002792,CMP056,2020-01-26,237.36,255.0,215.61,230.27,2526875
PRC002793,CMP033,2023-05-30,69.49,72.15,67.69,70.02,2073148
PRC002794,CMP077,2020-06-22,56.87,58.58,52.37,53.55,1299203
PRC002795,CMP038,2021-09-01,495.61,525.53,493.43,522.22,417665
PRC002796,CMP079,2024-01-23,329.66,362.21,306.6,328.78,565878
PRC002797,CMP005,2024-11-18,478.73,500.63,431.91,447.5,2385413
PRC002798,CMP027,2022-11-23,368.23,399.38,356.2,361.3,4823709
PRC002799,CMP017,2020-03-08,252.9,258.68,228.79,245.04,4962330
PRC002800,CMP039,2020-11-23,310.32,330.56,295.09,318.9,1137088
PRC002801,CMP020,2020-04-23,155.46,155.72,140.98,151.44,4351249
PRC002802,CMP063,2022-05-23,99.5,104.53,96.04,100.88,3592223
PRC002803,CMP080,2022-03-31,308.23,345.24,279.45,296.62,1050434
PRC002804,CMP005,2023-08-22,458.53,497.62,391.35,473.9,3104965
PRC002805,CMP047,2021-05-18,207.13,211.22,207.0,209.0,24304
PRC002806,CMP074,2021-11-13,229.8,243.88,226.34,235.57,4029980
PRC002807,CMP038,2024-10-05,84.94,94.68,73.28,87.02,57434
PRC002808,CMP021,2021-10-13,161.71,181.0,154.25,161.14,1892952
PRC002809,CMP052,2020-07-17,482.54,530.07,447.64,498.64,107809
PRC002810,CMP064,2021-12-17,35.4,38.0,34.36,34.98,522015
PRC002811,CMP006,2020-10-27,120.62,122.18,110.21,118.15,2798818
PRC002812,CMP076,2021-02-10,418.33,465.03,381.7,441.88,4326471
PRC002813,CMP024,2024-07-17,247.3,255.09,245.8,248.57,2466606
PRC002814,CMP078,2020-01-01,427.37,447.28,373.1,394.36,2273755
PRC002815,CMP017,2024-05-05,251.76,252.73,223.44,239.1,1892569
PRC002816,CMP061,2022-04-26,164.45,166.07,140.56,140.69,2696702
PRC002817,CMP005,2023-11-10,47.35,52.73,46.84,49.62,4676500
PRC002818,CMP085,2020-12-06,428.13,490.74,422.36,469.89,4515857
PRC002819,CMP033,2020-03-16,300.61,304.15,284.75,288.49,616510
PRC002820,CMP011,2024-02-01,283.59,298.65,283.53,288.77,801576
PRC002821,CMP080,2022-03-14,167.27,188.22,160.73,180.48,3069094
PRC002822,CMP063,2024-08-08,131.95,145.14,113.7,115.17,3967090
PRC002823,CMP002,2024-01-08,11.32,11.8,10.32,11.64,2613903
PRC002824,CMP032,2023-05-22,166.28,174.06,152.82,173.74,4580607
PRC002825,CMP076,2022-02-22,83.31,84.33,76.57,81.85,3303227
PRC002826,CMP066,2022-01-31,386.78,431.29,343.94,347.43,4564303
PRC002827,CMP003,2023-09-13,281.79,310.72,270.01,309.58,3732387
PRC002828,CMP044,2020-07-04,271.75,272.26,255.78,258.37,3206593
PRC002829,CMP031,2021-12-02,148.42,158.16,135.06,155.09,3503442
PRC002830,CMP039,2021-06-23,74.75,75.37,72.62,75.33,174350
PRC002831,CMP056,2022-09-25,256.54,276.06,254.48,271.07,358115
PRC002832,CMP006,2023-05-06,257.74,295.05,236.15,294.6,1411859
PRC002833,CMP012,2023-01-12,30.1,33.17,29.57,32.09,2367824
PRC002834,CMP019,2024-07-18,434.17,439.31,421.16,436.7,3270859
PRC002835,CMP072,2020-04-06,195.5,198.32,179.75,190.03,2877539
PRC002836,CMP077,2023-09-05,89.87,95.25,87.36,88.3,3383940
PRC002837,CMP021,2020-10-27,25.85,29.7,22.75,27.42,152745
PRC002838,CMP062,2021-07-12,163.63,178.37,152.08,152.26,3049071
PRC002839,CMP008,2024-11-03,358.47,374.4,319.41,372.12,4462251
PRC002840,CMP026,2020-06-12,342.66,377.56,335.59,362.47,3723805
PRC002841,CMP074,2021-11-25,377.85,394.25,335.57,383.86,2046820
PRC002842,CMP053,2020-09-27,292.52,311.0,257.74,300.56,3418897
PRC002843,CMP001,2022-01-14,98.1,102.91,86.93,92.94,1947904
PRC002844,CMP039,2020-02-03,488.35,498.45,460.19,488.5,1089336
PRC002845,CMP050,2022-11-24,193.25,216.82,166.95,167.25,3367220
PRC002846,CMP051,2022-03-21,33.73,38.43,33.47,34.64,2003411
PRC002847,CMP083,2020-06-28,222.65,222.93,221.18,222.46,3599165
PRC002848,CMP028,2023-04-16,140.33,140.5,128.86,130.26,368435
PRC002849,CMP082,2020-02-29,300.26,344.78,297.62,332.56,1201933
PRC002850,CMP026,2024-04-20,188.77,189.43,181.34,182.62,3860330
PRC002851,CMP015,2023-03-22,380.92,413.4,341.15,367.64,1566926
PRC002852,CMP006,2020-09-29,484.9,487.93,439.57,465.37,3888855
PRC002853,CMP042,2021-06-11,180.92,203.03,167.54,178.02,2294062
PRC002854,CMP072,2023-05-23,490.93,534.42,480.84,497.93,2362526
PRC002855,CMP072,2020-02-03,349.81,398.38,338.0,343.47,4707510
PRC002856,CMP068,2021-03-08,69.18,74.87,65.14,71.26,2378277
PRC002857,CMP052,2020-11-17,444.29,500.62,393.5,436.15,1409229
PRC002858,CMP064,2020-04-17,302.59,333.72,295.81,314.51,2642550
PRC002859,CMP014,2024-07-18,352.71,372.81,340.29,366.68,3524207
PRC002860,CMP038,2022-07-08,421.77,441.36,395.01,415.76,1295054
PRC002861,CMP046,2024-06-25,381.31,432.89,358.08,367.89,528541
PRC002862,CMP001,2020-05-18,189.33,199.7,187.31,199.14,3702213
PRC002863,CMP013,2021-10-09,122.9,136.28,105.37,118.45,3551451
PRC002864,CMP023,2021-06-07,36.44,39.32,33.31,35.55,2536222
PRC002865,CMP034,2020-04-25,46.78,48.5,44.49,46.26,3149883
PRC002866,CMP041,2023-11-23,484.63,537.84,458.07,465.81,3922995
PRC002867,CMP011,2024-04-02,295.93,310.1,275.5,295.31,4402610
PRC002868,CMP039,2024-10-01,322.24,347.93,301.23,335.96,3395162
PRC002869,CMP031,2021-02-02,294.56,313.55,277.4,281.85,2704389
PRC002870,CMP051,2023-01-25,359.61,386.31,325.78,359.65,59012
PRC002871,CMP062,2024-10-01,193.39,206.99,171.0,205.93,3977601
PRC002872,CMP083,2020-07-24,402.63,407.99,386.6,404.9,4729339
PRC002873,CMP028,2021-01-23,100.95,101.34,95.5,98.35,1206077
PRC002874,CMP018,2021-03-06,348.2,379.73,323.18,367.64,4744945
PRC002875,CMP072,2020-09-30,499.16,529.47,479.76,489.01,2703474
PRC002876,CMP059,2022-02-09,127.64,130.78,120.08,128.68,4981646
PRC002877,CMP080,2023-12-23,329.84,342.62,308.11,339.81,1338594
PRC002878,CMP018,2021-05-03,119.68,129.28,113.61,115.81,1530754
PRC002879,CMP055,2023-06-17,20.63,20.92,18.5,18.5,1585598
PRC002880,CMP028,2021-08-31,121.7,136.27,112.28,119.32,4150374
PRC002881,CMP002,2024-06-25,333.32,363.55,307.06,357.31,4054974
PRC002882,CMP044,2020-09-16,172.39,180.69,170.22,179.04,3264202
PRC002883,CMP078,2023-06-28,38.21,43.52,36.36,40.43,583505
PRC002884,CMP051,2024-06-03,108.85,124.51,106.82,106.89,2386267
PRC002885,CMP056,2023-07-04,492.49,508.26,481.06,502.1,1263886
PRC002886,CMP010,2022-04-28,457.67,491.5,425.58,439.97,4247582
PRC002887,CMP062,2020-02-27,352.92,354.71,331.83,353.08,3716732
PRC002888,CMP005,2021-11-17,11.69,12.67,11.6,12.0,2628244
PRC002889,CMP011,2024-01-30,93.04,100.07,88.79,95.9,316357
PRC002890,CMP064,2021-07-07,323.75,362.17,309.3,312.14,156211
PRC002891,CMP065,2020-12-08,340.94,385.36,316.74,368.8,3591556
PRC002892,CMP056,2024-08-27,232.19,236.99,212.37,212.43,1342347
PRC002893,CMP066,2023-09-18,16.76,16.86,14.98,15.34,2994308
PRC002894,CMP034,2022-04-23,320.8,359.0,275.38,349.22,596371
PRC002895,CMP076,2021-03-03,148.54,158.52,141.52,149.78,877502
PRC002896,CMP063,2024-03-13,266.13,274.82,242.69,267.43,4818706
PRC002897,CMP010,2021-06-11,420.93,465.64,367.76,426.31,4246357
PRC002898,CMP041,2020-01-30,219.35,238.74,198.94,211.48,2367389
PRC002899,CMP056,2021-08-30,302.64,338.98,293.22,330.91,1816951
PRC002900,CMP049,2020-07-26,72.5,80.61,61.89,66.71,1097913
PRC002901,CMP069,2024-07-07,59.41,65.81,54.19,65.05,627040
PRC002902,CMP044,2021-04-11,333.66,379.22,317.17,335.06,2110548
PRC002903,CMP021,2020-10-08,17.98,19.87,17.49,18.56,1620911
PRC002904,CMP064,2021-09-06,410.14,469.95,366.88,398.23,1449083
PRC002905,CMP060,2024-03-08,415.09,472.94,405.03,432.04,4228990
PRC002906,CMP019,2020-09-20,351.08,354.46,324.04,339.29,1720912
PRC002907,CMP085,2023-01-24,230.62,252.86,208.17,210.75,2434728
PRC002908,CMP026,2023-11-30,43.02,46.39,40.54,40.99,2143600
PRC002909,CMP074,2023-05-12,292.01,308.22,278.61,300.75,4501321
PRC002910,CMP042,2022-11-21,486.51,557.19,457.95,532.68,3594523
PRC002911,CMP025,2024-12-14,346.48,378.89,316.99,366.31,4544074
PRC002912,CMP020,2021-02-16,128.31,128.38,116.36,127.4,3314260
PRC002913,CMP019,2022-05-04,403.95,407.02,371.05,391.69,702908
PRC002914,CMP041,2024-02-09,198.25,202.19,195.31,197.53,3772674
PRC002915,CMP067,2022-03-27,345.35,366.4,330.96,348.65,2706105
PRC002916,CMP023,2021-06-05,170.61,190.02,147.87,162.71,3945829
PRC002917,CMP044,2022-12-03,221.17,221.36,219.43,220.44,3481642
PRC002918,CMP010,2022-04-29,406.09,458.22,388.35,392.37,3210603
PRC002919,CMP039,2021-06-16,182.92,191.84,178.7,190.42,577390
PRC002920,CMP019,2024-06-29,387.22,421.42,359.79,378.04,1693120
PRC002921,CMP066,2024-05-07,108.78,115.41,100.06,106.6,1958743
PRC002922,CMP058,2020-02-10,419.88,471.56,365.26,442.88,2057470
PRC002923,CMP035,2020-11-11,210.02,211.46,190.42,207.46,1780733
PRC002924,CMP043,2024-02-06,261.22,277.33,254.43,272.69,407942
PRC002925,CMP036,2024-03-09,274.87,305.21,265.66,304.54,581182
PRC002926,CMP082,2020-05-15,114.17,125.61,113.96,122.93,3990876
PRC002927,CMP063,2020-10-03,302.22,341.57,260.55,333.09,2288875
PRC002928,CMP050,2023-06-02,174.95,178.96,167.9,170.22,2268455
PRC002929,CMP046,2024-03-23,268.05,280.06,231.29,253.92,3168880
PRC002930,CMP002,2023-03-19,378.38,406.31,322.31,404.1,2701025
PRC002931,CMP003,2024-12-24,254.15,278.52,245.66,253.91,2826135
PRC002932,CMP056,2020-01-03,296.39,324.31,272.0,279.34,1415200
PRC002933,CMP006,2024-06-29,361.44,375.05,353.46,372.28,1957796
PRC002934,CMP018,2021-11-11,485.03,510.77,446.44,509.16,4367979
PRC002935,CMP040,2020-11-10,147.38,165.98,146.99,150.62,343834
PRC002936,CMP037,2022-12-26,121.41,131.67,113.4,121.8,3665029
PRC002937,CMP040,2020-05-16,235.54,257.08,201.78,208.07,4308426
PRC002938,CMP021,2021-02-16,450.68,500.56,383.52,463.9,31983
PRC002939,CMP083,2022-11-30,255.42,284.33,250.47,271.0,3326510
PRC002940,CMP021,2021-05-16,351.2,393.66,336.64,369.17,1844674
PRC002941,CMP071,2022-02-10,92.47,104.84,92.04,100.27,2349398
PRC002942,CMP027,2020-07-21,91.22,96.97,84.64,96.08,3720949
PRC002943,CMP028,2023-09-07,104.31,104.35,98.01,103.36,726209
PRC002944,CMP012,2022-08-17,192.05,220.33,176.79,215.69,4538250
PRC002945,CMP047,2024-08-09,255.32,266.61,249.7,256.15,2852168
PRC002946,CMP054,2020-11-08,285.93,303.7,262.39,296.92,1977075
PRC002947,CMP058,2023-07-03,75.42,83.62,72.93,77.99,4217004
PRC002948,CMP061,2023-10-23,473.46,475.38,462.7,464.87,4809424
PRC002949,CMP041,2024-08-14,37.74,41.75,33.23,41.57,2288847
PRC002950,CMP071,2021-07-28,437.73,484.64,396.52,436.0,3910220
PRC002951,CMP057,2022-05-11,492.37,535.27,440.43,447.13,4165101
PRC002952,CMP070,2023-01-12,163.84,168.82,150.94,168.62,334795
PRC002953,CMP075,2020-05-12,423.07,470.6,393.7,398.8,2688756
PRC002954,CMP078,2024-04-09,252.12,254.32,230.15,239.08,3277645
PRC002955,CMP066,2022-06-26,92.15,103.58,89.25,93.03,3448926
PRC002956,CMP062,2022-03-27,110.63,111.01,108.05,108.1,665994
PRC002957,CMP081,2024-05-29,83.96,91.44,75.38,78.28,234684
PRC002958,CMP070,2020-07-23,319.7,335.7,315.47,333.24,1298602
PRC002959,CMP084,2024-05-24,464.92,510.04,427.26,480.54,825528
PRC002960,CMP063,2020-01-15,260.26,265.48,228.7,252.56,3371458
PRC002961,CMP016,2020-04-06,200.13,222.96,171.14,173.04,3815145
PRC002962,CMP019,2022-03-04,297.21,306.99,262.47,288.71,4642242
PRC002963,CMP085,2024-10-05,307.28,317.93,294.61,311.08,3663960
PRC002964,CMP041,2020-03-31,334.06,364.5,311.3,313.76,3530281
PRC002965,CMP029,2021-01-26,250.51,267.8,227.43,262.24,2839027
PRC002966,CMP013,2024-04-17,183.61,195.9,161.57,176.75,1433845
PRC002967,CMP043,2021-11-27,421.53,463.15,365.9,375.64,359261
PRC002968,CMP046,2020-09-17,343.86,383.45,321.17,377.54,786292
PRC002969,CMP067,2021-07-14,267.15,291.91,240.08,278.39,2351124
PRC002970,CMP014,2020-06-05,139.07,145.56,118.59,133.08,2612904
PRC002971,CMP014,2024-03-21,41.31,46.81,35.42,42.84,1279292
PRC002972,CMP026,2022-03-31,468.74,537.49,412.96,518.91,4495231
PRC002973,CMP069,2023-05-17,495.34,503.8,448.69,470.38,627190
PRC002974,CMP080,2022-07-03,374.39,407.12,349.8,399.82,4511779
PRC002975,CMP081,2021-06-30,36.18,40.97,34.92,40.81,2997079
PRC002976,CMP038,2020-02-20,218.91,228.5,205.38,216.32,1946339
PRC002977,CMP003,2020-05-15,411.51,437.64,358.66,433.99,3624932
PRC002978,CMP064,2022-11-02,116.79,119.15,111.2,112.94,1748452
PRC002979,CMP021,2023-05-16,435.62,458.82,373.88,404.97,1236659
PRC002980,CMP027,2023-12-26,334.65,346.37,309.1,344.94,317635
PRC002981,CMP085,2021-09-15,76.99,86.57,73.16,78.1,1374025
PRC002982,CMP048,2020-05-21,498.01,514.95,484.93,487.65,4614652
PRC002983,CMP050,2020-02-19,180.01,199.96,165.5,185.59,3914820
PRC002984,CMP033,2022-03-07,456.09,476.61,401.72,465.12,1483149
PRC002985,CMP037,2023-08-24,366.31,385.29,331.57,350.73,691643
PRC002986,CMP079,2020-08-23,461.57,495.29,410.29,488.77,3563598
PRC002987,CMP022,2020-06-06,41.18,41.2,41.1,41.12,4309559
PRC002988,CMP037,2024-12-30,335.56,355.92,307.79,338.86,830481
PRC002989,CMP050,2023-12-02,121.68,135.61,106.39,125.9,492351
PRC002990,CMP058,2021-08-12,355.56,369.17,325.56,355.83,217681
PRC002991,CMP069,2022-04-09,370.61,377.75,325.56,370.41,2422082
PRC002992,CMP004,2024-07-20,335.57,385.75,286.69,363.03,1272399
PRC002993,CMP004,2023-03-23,218.13,246.03,206.75,243.39,4909531
PRC002994,CMP054,2022-02-11,198.39,222.77,194.92,219.73,3796173
PRC002995,CMP056,2020-06-08,235.24,256.4,221.92,236.25,13546
PRC002996,CMP023,2024-07-19,78.38,82.07,73.75,75.75,270036
PRC002997,CMP029,2021-07-04,75.87,85.53,74.41,81.97,4936715
PRC002998,CMP055,2023-02-08,276.67,279.67,235.64,267.57,1852426
PRC002999,CMP061,2024-11-04,446.64,479.35,405.29,406.49,3795498
PRC003000,CMP052,2020-09-03,310.99,326.26,281.34,293.74,2302396
PRC003001,CMP045,2020-05-08,153.95,168.19,149.07,163.92,3842321
PRC003002,CMP018,2024-11-13,158.98,168.41,150.38,166.28,3162617
PRC003003,CMP017,2022-02-16,408.64,415.39,385.12,399.94,1831270
PRC003004,CMP083,2022-02-20,42.58,46.31,37.79,44.05,2809968
PRC003005,CMP057,2022-02-08,184.45,205.42,166.76,185.55,2204756
PRC003006,CMP071,2021-10-24,407.83,426.1,405.08,409.63,21804
PRC003007,CMP027,2024-08-30,486.67,540.91,462.25,467.25,2275035
PRC003008,CMP062,2020-10-15,391.95,446.35,376.91,415.06,1515713
PRC003009,CMP031,2021-04-23,271.39,293.21,248.08,261.65,555526
PRC003010,CMP011,2022-02-04,133.82,141.07,126.23,137.2,4046001
PRC003011,CMP034,2023-11-27,153.28,172.35,149.86,151.95,4936523
PRC003012,CMP009,2020-10-01,234.41,252.59,213.68,226.01,68756
PRC003013,CMP084,2022-06-10,151.86,165.14,145.36,154.08,3565536
PRC003014,CMP065,2020-04-15,56.43,58.07,50.52,56.59,502425
PRC003015,CMP040,2021-02-26,58.95,65.11,54.7,57.23,4885662
PRC003016,CMP062,2022-12-31,51.31,52.02,50.81,51.09,3461743
PRC003017,CMP071,2020-06-07,93.71,95.17,82.46,88.64,4604606
PRC003018,CMP041,2022-05-16,233.49,235.08,209.98,225.81,2527584
PRC003019,CMP071,2023-08-27,73.15,81.5,63.94,71.08,20290
PRC003020,CMP010,2022-02-01,79.97,85.1,73.03,75.42,2209535
PRC003021,CMP024,2021-02-03,97.81,108.71,97.63,98.0,455912
PRC003022,CMP043,2023-11-25,100.66,108.24,87.46,107.76,159266
PRC003023,CMP013,2020-07-15,340.89,387.7,333.83,349.36,2427623
PRC003024,CMP041,2020-06-03,396.25,397.87,371.95,372.9,2149276
PRC003025,CMP052,2022-05-19,166.68,181.4,163.14,164.88,2096883
PRC003026,CMP018,2021-07-23,110.85,123.16,108.51,110.5,314383
PRC003027,CMP024,2023-09-23,25.44,26.66,22.12,24.79,1478240
PRC003028,CMP085,2024-02-22,33.12,35.0,29.87,30.36,389871
PRC003029,CMP027,2021-04-02,426.66,433.95,413.37,424.36,4831798
PRC003030,CMP049,2020-08-27,59.5,61.53,57.94,58.59,1801843
PRC003031,CMP053,2023-10-23,87.58,97.21,84.24,95.04,2377561
PRC003032,CMP039,2023-06-02,173.3,178.93,168.47,172.65,3714791
PRC003033,CMP055,2021-01-30,219.82,219.98,211.12,215.66,2245981
PRC003034,CMP032,2022-06-14,95.2,95.98,83.63,95.37,3807893
PRC003035,CMP036,2023-09-17,321.96,344.83,278.26,332.91,4806400
PRC003036,CMP030,2021-12-30,279.57,305.78,272.13,288.01,3396422
PRC003037,CMP052,2022-01-29,419.07,424.86,375.8,424.73,2790343
PRC003038,CMP021,2022-01-27,285.73,288.57,264.82,286.13,2067015
PRC003039,CMP039,2020-08-03,437.45,470.97,396.79,427.69,2237411
PRC003040,CMP075,2023-11-30,241.64,277.62,233.7,251.46,3112083
