Trade_ID,Account_ID,Broker_ID,Company_ID,Action,Transaction Date,Time,No. of shares,Price / share,Trade_Type,Tax_Amount
TRD000544,ACC071,BRK014,CMP041,Market sell,11-04-2022,14:54:28,11,112.36,SELL,0
TRD000545,ACC033,BRK004,CMP020,Market sell,11-04-2022,14:54:43,4.1797,147.6,SELL,0
TRD000546,ACC074,BRK005,CMP020,Market sell,11-04-2022,14:54:43,0.8203,147.6,SELL,0
TRD000547,ACC046,BRK007,CMP075,Market sell,11-04-2022,15:02:57,4,240.49,SELL,0
TRD000548,ACC004,BRK012,CMP078,Market sell,11-04-2022,15:03:37,24.061,54.37,SELL,0
TRD000549,ACC006,BRK006,CMP078,Market sell,11-04-2022,15:03:54,2.939,54.38,SELL,0
TRD000550,ACC070,BRK011,CMP083,Market sell,11-04-2022,15:07:40,22,51.59,SELL,0
TRD000551,ACC015,BRK013,CMP045,Market sell,11-04-2022,18:05:07,0.812,162.82,SELL,0
TRD000552,ACC015,BRK014,CMP043,Market buy,11-04-2022,14:01:50,1,151.43,BUY,0
TRD000553,ACC054,BRK001,CMP006,Market buy,11-04-2022,14:02:08,6,63.59,BUY,0
TRD000554,ACC024,BRK010,CMP008,Market buy,11-04-2022,14:11:07,3,89.22,BUY,0
TRD000555,ACC069,BRK002,CMP051,Market buy,11-04-2022,14:15:17,127,6.81,BUY,0
TRD000556,ACC044,BRK006,CMP012,Market buy,11-04-2022,14:17:13,14,48.19,BUY,0
TRD000557,ACC030,BRK010,CMP021,Market buy,11-04-2022,14:19:04,2,182.4,BUY,0
TRD000558,ACC060,BRK007,CMP028,Market buy,11-04-2022,14:21:00,44,43.84,BUY,0
TRD000559,ACC049,BRK001,CMP029,Market buy,11-04-2022,14:23:35,1,312.85,BUY,0
TRD000560,ACC059,BRK006,CMP031,Market buy,11-04-2022,14:24:10,6,190.44,BUY,0
TRD000561,ACC044,BRK001,CMP032,Market buy,11-04-2022,14:27:41,209,14.27,BUY,0
TRD000562,ACC054,BRK008,CMP052,Market buy,11-04-2022,14:30:31,292,3.49,BUY,0
TRD000563,ACC041,BRK014,CMP050,Market buy,11-04-2022,14:30:43,2,125.35,BUY,0
TRD000564,ACC044,BRK001,CMP054,Market buy,11-04-2022,14:34:51,42,28.83,BUY,0
TRD000565,ACC038,BRK003,CMP069,Market buy,11-04-2022,14:36:56,100,29.67,BUY,0
TRD000566,ACC044,BRK009,CMP057,Market buy,11-04-2022,14:39:51,15,25.43,BUY,0
TRD000567,ACC053,BRK011,CMP076,Market buy,11-04-2022,14:39:57,1,214.21,BUY,0
TRD000568,ACC035,BRK001,CMP030,Market buy,11-04-2022,14:43:13,30,41.93,BUY,0
TRD000569,ACC043,BRK005,CMP030,Market buy,11-04-2022,14:45:02,6,41.96,BUY,0
TRD000570,ACC047,BRK001,CMP061,Market buy,11-04-2022,14:47:37,106,10.42,BUY,0
TRD000571,ACC040,BRK012,CMP005,Market buy,11-04-2022,14:50:56,5,264.07,BUY,0
TRD000572,ACC049,BRK003,CMP061,Market buy,11-04-2022,14:51:13,13,10.42,BUY,0
TRD000573,ACC048,BRK006,CMP020,Market buy,11-04-2022,14:55:27,5,147.65,BUY,0
TRD000574,ACC072,BRK002,CMP041,Market buy,11-04-2022,14:55:39,11,112.33,BUY,0
TRD000575,ACC009,BRK011,CMP075,Market buy,11-04-2022,15:04:20,4,240.36,BUY,0
TRD000576,ACC012,BRK005,CMP078,Market buy,11-04-2022,15:04:39,27,54.37,BUY,0
TRD000577,ACC010,BRK001,CMP083,Market buy,11-04-2022,15:08:27,22,51.55,BUY,0
TRD000578,ACC036,BRK004,CMP059,Market buy,11-04-2022,15:09:44,1,136.55,BUY,0
TRD000579,ACC054,BRK015,CMP045,Market sell,11-04-2022,17:52:42,0.546,162.92,SELL,0
TRD000580,ACC057,BRK010,CMP045,Market sell,11-04-2022,17:52:42,5,162.93,SELL,0
TRD000581,ACC045,BRK002,CMP036,Market buy,11-04-2022,17:53:27,7,133.57,BUY,0
TRD000582,ACC012,BRK003,CMP032,Market buy,11-04-2022,18:08:30,6,14.27,BUY,0
TRD000583,ACC035,BRK011,CMP063,Market buy,11-04-2022,18:11:42,1,69.82,BUY,0
TRD000584,ACC016,BRK009,CMP055,Market sell,13-04-2022,15:27:08,2.5,13.62,SELL,0
TRD000585,ACC036,BRK005,CMP079,Market sell,13-04-2022,15:28:49,0.869526,26.9,SELL,0
TRD000586,ACC071,BRK007,CMP079,Market sell,13-04-2022,15:28:49,18,26.91,SELL,0
TRD000587,ACC060,BRK002,CMP023,Market buy,13-04-2022,15:30:47,1,212.27,BUY,0
TRD000588,ACC067,BRK011,CMP029,Market buy,13-04-2022,15:32:39,1,309.56,BUY,0
TRD000589,ACC066,BRK005,CMP028,Market buy,13-04-2022,15:35:17,1,44.37,BUY,0
TRD000590,ACC005,BRK007,CMP059,Market buy,20-04-2022,14:53:50,2,142.1,BUY,0
TRD000591,ACC044,BRK005,CMP028,Market buy,22-04-2022,15:26:58,6,40.96,BUY,0
TRD000592,ACC043,BRK011,CMP051,Market buy,22-04-2022,15:29:56,12,6.59,BUY,0
TRD000593,ACC016,BRK013,CMP055,Market sell,26-04-2022,13:30:07,4,13.4,SELL,0
TRD000594,ACC041,BRK004,CMP052,Market buy,26-04-2022,17:14:13,20,3.2,BUY,0
TRD000595,ACC061,BRK008,CMP028,Market buy,26-04-2022,17:10:26,1,39.79,BUY,0
TRD000596,ACC029,BRK010,CMP051,Market buy,26-04-2022,17:14:12,3,6.43,BUY,0
TRD000597,ACC057,BRK015,CMP028,Market buy,28-04-2022,13:33:36,3,41.41,BUY,0
TRD000598,ACC014,BRK006,CMP044,Market buy,28-04-2022,13:35:41,3,86.86,BUY,0
TRD000599,ACC014,BRK012,CMP051,Market buy,28-04-2022,13:40:00,50,6.39,BUY,0
TRD000600,ACC038,BRK003,CMP052,Market buy,28-04-2022,13:44:09,100.24838,3.2,BUY,0
TRD000601,ACC047,BRK014,CMP032,Market buy,28-04-2022,13:46:22,20,13.01,BUY,0
TRD000602,ACC041,BRK011,CMP052,Market buy,28-04-2022,13:46:34,1.75162,3.19,BUY,0
TRD000603,ACC013,BRK011,CMP030,Market buy,28-04-2022,13:58:38,2,41.21,BUY,0
TRD000604,ACC012,BRK001,CMP026,Market buy,03-05-2022,16:42:58,4,21.1,BUY,0
TRD000605,ACC022,BRK002,CMP052,Market buy,03-05-2022,17:11:08,50,3.32,BUY,0
TRD000606,ACC007,BRK013,CMP069,Market buy,13-05-2022,17:21:10,15,27.08,BUY,0
TRD000607,ACC059,BRK004,CMP028,Market buy,13-05-2022,17:24:02,5,37.68,BUY,0
TRD000608,ACC053,BRK013,CMP052,Market buy,13-05-2022,17:42:04,5,3.03,BUY,0
TRD000609,ACC029,BRK010,CMP078,Market sell,18-05-2022,13:30:02,60,48.83,SELL,0.01
TRD000610,ACC032,BRK013,CMP072,Market buy,18-05-2022,14:15:15,5,162.67,BUY,0
TRD000611,ACC027,BRK004,CMP036,Market buy,18-05-2022,14:17:13,3,121.58,BUY,0
TRD000612,ACC045,BRK002,CMP058,Market buy,18-05-2022,14:19:25,1,311.75,BUY,0
TRD000613,ACC003,BRK002,CMP053,Market buy,18-05-2022,14:22:21,4,68.07,BUY,0
TRD000614,ACC064,BRK009,CMP006,Market buy,18-05-2022,14:24:18,5,59.14,BUY,0
TRD000615,ACC006,BRK014,CMP058,Market buy,18-05-2022,14:25:51,1,312.68,BUY,0
TRD000616,ACC061,BRK014,CMP036,Market buy,18-05-2022,14:28:43,5,121.33,BUY,0
TRD000617,ACC047,BRK006,CMP051,Market buy,18-05-2022,14:30:42,10,6.45,BUY,0
TRD000618,ACC067,BRK003,CMP032,Market buy,20-05-2022,13:30:04,10,12.04,BUY,0
TRD000619,ACC015,BRK011,CMP069,Market buy,20-05-2022,13:30:05,10,26.39,BUY,0
TRD000620,ACC015,BRK012,CMP052,Market buy,20-05-2022,13:30:07,10,2.94,BUY,0
TRD000621,ACC048,BRK005,CMP036,Market buy,25-05-2022,13:30:05,1,126.3,BUY,0
TRD000622,ACC075,BRK004,CMP032,Market buy,25-05-2022,13:30:07,10,11.8,BUY,0
TRD000623,ACC070,BRK010,CMP018,Market buy,31-05-2022,13:30:03,10,33.24,BUY,0
TRD000624,ACC065,BRK001,CMP069,Market buy,31-05-2022,13:30:16,15,27.26,BUY,0
TRD000625,ACC005,BRK013,CMP036,Market buy,31-05-2022,13:30:20,1,130.2,BUY,0
TRD000626,ACC071,BRK012,CMP023,Market buy,31-05-2022,13:30:22,2,180.18,BUY,0
TRD000627,ACC001,BRK011,CMP052,Market buy,31-05-2022,13:32:35,50,3.05,BUY,0
TRD000628,ACC034,BRK004,CMP069,Market buy,31-05-2022,14:50:46,2,27.21,BUY,0
TRD000629,ACC058,BRK002,CMP018,Market buy,03-06-2022,14:57:32,1,32.28,BUY,0
TRD000630,ACC051,BRK013,CMP017,Market buy,03-06-2022,14:56:26,1,35,BUY,0
TRD000631,ACC015,BRK015,CMP036,Market buy,16-06-2022,15:12:31,1,112.43,BUY,0
TRD000632,ACC034,BRK004,CMP052,Market buy,17-06-2022,15:07:37,20,2.31,BUY,0
TRD000633,ACC046,BRK014,CMP052,Market buy,21-06-2022,13:30:01,15,2.49,BUY,0
TRD000634,ACC022,BRK012,CMP051,Market buy,21-06-2022,13:30:11,20,5.95,BUY,0
TRD000635,ACC056,BRK002,CMP036,Market buy,21-06-2022,13:31:34,1,116.24,BUY,0
TRD000636,ACC048,BRK004,CMP061,Market buy,29-06-2022,13:30:01,20,9.76,BUY,0
TRD000637,ACC015,BRK013,CMP020,Market buy,29-06-2022,13:30:05,1,133.73,BUY,0
TRD000638,ACC056,BRK001,CMP036,Market buy,29-06-2022,13:30:07,3,116.18,BUY,0
TRD000639,ACC021,BRK001,CMP052,Market buy,29-06-2022,13:30:08,100,2.71,BUY,0
TRD000640,ACC073,BRK003,CMP032,Market buy,29-06-2022,13:34:45,20,11.73,BUY,0
TRD000641,ACC051,BRK012,CMP051,Market buy,29-06-2022,14:37:18,5,5.91,BUY,0
TRD000642,ACC050,BRK013,CMP026,Market buy,05-07-2022,13:30:32,5,18.99,BUY,0
TRD000643,ACC071,BRK013,CMP052,Market buy,05-07-2022,13:30:11,60,2.83,BUY,0
TRD000644,ACC031,BRK014,CMP006,Market buy,12-07-2022,13:30:06,1,56.97,BUY,0
TRD000645,ACC007,BRK001,CMP052,Market buy,19-07-2022,18:12:16,35,2.88,BUY,0
TRD000646,ACC019,BRK015,CMP067,Market buy,21-07-2022,13:30:12,2,102.45,BUY,0
TRD000647,ACC027,BRK009,CMP061,Market buy,21-07-2022,13:30:30,6,9.93,BUY,0
TRD000648,ACC059,BRK010,CMP052,Market buy,26-07-2022,14:59:20,12,2.95,BUY,0
TRD000649,ACC051,BRK014,CMP052,Market buy,26-07-2022,15:00:14,1,2.96,BUY,0
TRD000650,ACC053,BRK015,CMP032,Market buy,26-07-2022,14:56:36,5,12.3,BUY,0
TRD000651,ACC054,BRK007,CMP076,Market sell,27-07-2022,16:55:34,11,213.59,SELL,0.04
TRD000652,ACC027,BRK006,CMP061,Market buy,27-07-2022,16:57:24,12.304405,10.49,BUY,0
TRD000653,ACC008,BRK001,CMP061,Market buy,27-07-2022,16:57:27,7.695595,10.49,BUY,0
TRD000654,ACC006,BRK013,CMP032,Market buy,27-07-2022,16:57:41,30,12.36,BUY,0
TRD000655,ACC032,BRK010,CMP051,Market buy,27-07-2022,16:58:06,25,6.49,BUY,0
TRD000656,ACC049,BRK013,CMP051,Market buy,27-07-2022,16:58:53,30,6.49,BUY,0
TRD000657,ACC041,BRK004,CMP052,Market buy,27-07-2022,16:59:26,50,2.98,BUY,0
TRD000658,ACC048,BRK015,CMP052,Market buy,27-07-2022,17:00:15,20,2.98,BUY,0
TRD000659,ACC001,BRK012,CMP067,Market buy,27-07-2022,17:00:59,4,102.77,BUY,0
TRD000660,ACC058,BRK005,CMP057,Market buy,27-07-2022,17:01:30,10,21.83,BUY,0
TRD000661,ACC006,BRK003,CMP054,Market buy,27-07-2022,17:02:32,10,30.93,BUY,0
TRD000662,ACC064,BRK012,CMP026,Market buy,27-07-2022,17:03:39,10,19.31,BUY,0
TRD000663,ACC023,BRK005,CMP028,Market buy,27-07-2022,17:05:25,2,32.7,BUY,0
TRD000664,ACC017,BRK015,CMP028,Market buy,01-08-2022,13:30:05,5,36,BUY,0
TRD000665,ACC027,BRK007,CMP054,Market buy,01-08-2022,13:30:08,5,31.13,BUY,0
TRD000666,ACC048,BRK010,CMP020,Market buy,01-08-2022,13:30:09,1,132.85,BUY,0
TRD000667,ACC046,BRK003,CMP067,Market buy,01-08-2022,13:30:11,1,108.31,BUY,0
TRD000668,ACC032,BRK013,CMP067,Market buy,01-08-2022,13:30:13,2,108.31,BUY,0
TRD000669,ACC024,BRK014,CMP057,Market buy,01-08-2022,13:30:13,10,21.88,BUY,0
TRD000670,ACC002,BRK013,CMP026,Market buy,01-08-2022,13:30:14,10,21.14,BUY,0
TRD000671,ACC039,BRK015,CMP026,Market buy,01-08-2022,13:30:13,2,21.14,BUY,0
TRD000672,ACC069,BRK014,CMP026,Market buy,01-08-2022,13:30:14,5,21.14,BUY,0
TRD000673,ACC058,BRK011,CMP026,Market buy,02-08-2022,13:30:08,2,21.24,BUY,0
TRD000674,ACC030,BRK010,CMP026,Market buy,04-08-2022,13:30:04,1,20.49,BUY,0
TRD000675,ACC074,BRK004,CMP054,Market buy,05-08-2022,13:30:03,1,31.75,BUY,0
TRD000676,ACC021,BRK012,CMP052,Market buy,05-08-2022,13:30:06,10,2.96,BUY,0
TRD000677,ACC021,BRK009,CMP026,Market buy,05-08-2022,13:30:04,5,20.25,BUY,0
TRD000678,ACC055,BRK011,CMP067,Market buy,16-08-2022,16:32:43,1,114.74,BUY,0
TRD000679,ACC043,BRK012,CMP020,Market buy,19-08-2022,19:44:17,1,130.03,BUY,0
TRD000680,ACC054,BRK004,CMP054,Market buy,19-08-2022,19:45:00,4,33.32,BUY,0
TRD000681,ACC048,BRK008,CMP054,Market buy,23-08-2022,13:30:03,3,32.76,BUY,0
TRD000682,ACC006,BRK012,CMP026,Market buy,24-08-2022,13:30:04,4,20.2,BUY,0
TRD000683,ACC022,BRK008,CMP067,Market buy,30-08-2022,13:30:03,3.0935249,104.83,BUY,0
TRD000684,ACC052,BRK002,CMP032,Market buy,30-08-2022,13:30:05,5,12.8,BUY,0
TRD000685,ACC011,BRK006,CMP051,Market buy,30-08-2022,13:30:05,50,6.56,BUY,0
TRD000686,ACC007,BRK012,CMP052,Market buy,30-08-2022,13:30:06,50,2.92,BUY,0
TRD000687,ACC051,BRK002,CMP067,Market buy,30-08-2022,13:30:09,0.9064751,104.48,BUY,0
TRD000688,ACC028,BRK010,CMP061,Market buy,30-08-2022,13:30:18,24,9.79,BUY,0
TRD000689,ACC034,BRK003,CMP026,Market buy,12-09-2022,18:15:01,3,19.29,BUY,0
TRD000690,ACC035,BRK003,CMP061,Market buy,13-09-2022,16:44:49,5,9.12,BUY,0
TRD000691,ACC014,BRK010,CMP026,Market buy,13-09-2022,16:41:55,3,18.8,BUY,0
TRD000692,ACC070,BRK010,CMP026,Market buy,15-09-2022,13:30:03,5,18.8,BUY,0
TRD000693,ACC069,BRK011,CMP032,Market buy,15-09-2022,13:30:04,10,12.2,BUY,0
TRD000694,ACC002,BRK003,CMP032,Market buy,16-09-2022,18:14:57,10,11.65,BUY,0
TRD000695,ACC051,BRK002,CMP026,Market buy,16-09-2022,13:30:05,4,18.36,BUY,0
TRD000696,ACC035,BRK013,CMP051,Market buy,23-09-2022,13:30:03,10,5.81,BUY,0
TRD000697,ACC011,BRK003,CMP032,Market buy,23-09-2022,13:30:06,20,10.94,BUY,0
TRD000698,ACC012,BRK011,CMP026,Market buy,23-09-2022,13:30:10,10,16.91,BUY,0
TRD000699,ACC045,BRK007,CMP026,Market buy,29-09-2022,16:26:49,15,15.22,BUY,0
TRD000700,ACC060,BRK007,CMP032,Market buy,29-09-2022,16:27:58,20,9.91,BUY,0
TRD000701,ACC056,BRK013,CMP051,Market buy,29-09-2022,16:32:43,10.25,17.37,BUY,0
TRD000702,ACC010,BRK008,CMP061,Market buy,29-09-2022,16:34:30,25,7.25,BUY,0
TRD000703,ACC075,BRK012,CMP061,Market buy,29-09-2022,16:36:26,20,7.25,BUY,0
TRD000704,ACC056,BRK005,CMP051,Market buy,29-09-2022,16:37:16,10,17.37,BUY,0
TRD000705,ACC034,BRK012,CMP067,Market buy,29-09-2022,16:38:17,1,90.04,BUY,0
TRD000706,ACC042,BRK013,CMP053,Market buy,29-09-2022,16:44:48,1,58.35,BUY,0
TRD000707,ACC070,BRK015,CMP051,Market buy,29-09-2022,16:31:32,2.25,17.41,BUY,0
TRD000708,ACC026,BRK002,CMP051,Market buy,03-10-2022,16:39:59,5,17.33,BUY,0
TRD000709,ACC008,BRK013,CMP061,Market buy,03-10-2022,16:43:00,2,7.09,BUY,0
TRD000710,ACC008,BRK002,CMP051,Market buy,03-10-2022,16:41:25,8,17.34,BUY,0
TRD000711,ACC018,BRK013,CMP061,Market buy,03-10-2022,16:42:13,3,7.1,BUY,0
TRD000712,ACC070,BRK006,CMP026,Market buy,13-10-2022,17:41:39,5,15.75,BUY,0
TRD000713,ACC009,BRK010,CMP026,Market buy,17-10-2022,15:49:44,7,16.23,BUY,0
TRD000714,ACC037,BRK011,CMP032,Market buy,17-10-2022,15:52:46,15,10.68,BUY,0
TRD000715,ACC051,BRK012,CMP032,Market buy,19-10-2022,13:30:05,6,10.9,BUY,0
TRD000716,ACC030,BRK005,CMP026,Market buy,24-10-2022,14:13:27,14,16.52,BUY,0
TRD000717,ACC059,BRK005,CMP037,Market buy,27-10-2022,13:30:04,1,40,BUY,0
TRD000718,ACC056,BRK011,CMP053,Market buy,27-10-2022,13:30:09,1,61.14,BUY,0
TRD000719,ACC051,BRK015,CMP028,Market buy,28-10-2022,13:30:02,10,26.97,BUY,0
TRD000720,ACC066,BRK013,CMP059,Market buy,28-10-2022,13:30:04,4.5650542,114.32,BUY,0
TRD000721,ACC034,BRK006,CMP020,Market buy,28-10-2022,13:30:04,5,100.3,BUY,0
TRD000722,ACC057,BRK014,CMP018,Market buy,28-10-2022,13:30:04,6,32.05,BUY,0
TRD000723,ACC051,BRK007,CMP059,Market buy,28-10-2022,13:30:07,0.4349458,114.36,BUY,0
TRD000724,ACC049,BRK002,CMP054,Market buy,31-10-2022,14:26:26,2,31.77,BUY,0
TRD000725,ACC035,BRK007,CMP054,Market buy,01-11-2022,16:49:03,2,31.84,BUY,0
TRD000726,ACC043,BRK003,CMP054,Market buy,01-11-2022,16:48:13,4,31.84,BUY,0
TRD000727,ACC059,BRK013,CMP064,Market sell,09-11-2022,14:48:18,2,265.01,SELL,0
TRD000728,ACC064,BRK008,CMP064,Market sell,09-11-2022,14:49:24,2,263,SELL,0
TRD000729,ACC003,BRK008,CMP020,Market buy,09-11-2022,14:51:38,6,98.16,BUY,0
TRD000730,ACC033,BRK002,CMP020,Market buy,09-11-2022,14:53:05,4,98.27,BUY,0
TRD000731,ACC024,BRK011,CMP080,Market buy,09-11-2022,14:55:17,1,67.07,BUY,0
TRD000732,ACC058,BRK008,CMP057,Market buy,15-11-2022,14:30:07,12,21.29,BUY,0
TRD000733,ACC002,BRK015,CMP057,Market buy,15-11-2022,14:30:07,2,21.29,BUY,0
TRD000734,ACC035,BRK012,CMP054,Market buy,16-11-2022,17:48:54,1,30.44,BUY,0
TRD000735,ACC015,BRK013,CMP054,Market buy,16-11-2022,17:47:58,4,30.42,BUY,0
TRD000736,ACC050,BRK015,CMP054,Market buy,21-11-2022,14:30:13,8,30.51,BUY,0
TRD000737,ACC031,BRK005,CMP080,Market buy,29-11-2022,15:44:24,8.138182,68.08,BUY,0
TRD000738,ACC007,BRK008,CMP080,Market buy,29-11-2022,15:44:28,1.861818,68.11,BUY,0
TRD000739,ACC064,BRK008,CMP054,Market buy,29-11-2022,15:45:03,8.24342344,30.13,BUY,0
TRD000740,ACC037,BRK014,CMP054,Market buy,29-11-2022,15:45:05,1.75657656,30.13,BUY,0
TRD000741,ACC055,BRK013,CMP020,Market buy,29-11-2022,15:45:46,1,108.71,BUY,0
TRD000742,ACC057,BRK004,CMP070,Market buy,29-11-2022,15:51:22,2,52.15,BUY,0
TRD000743,ACC043,BRK005,CMP057,Market buy,01-12-2022,16:56:26,2,19.55,BUY,0
TRD000744,ACC067,BRK015,CMP080,Market buy,01-12-2022,16:54:22,1,71.41,BUY,0
TRD000745,ACC035,BRK002,CMP022,Market sell,05-12-2022,14:30:28,16,102.35,SELL,0.03
TRD000746,ACC006,BRK014,CMP077,Market buy,05-12-2022,14:31:43,9.2162186,33.77,BUY,0
TRD000747,ACC009,BRK002,CMP077,Market buy,05-12-2022,14:31:48,36.7837814,33.77,BUY,0
TRD000748,ACC056,BRK014,CMP077,Market buy,05-12-2022,14:30:03,1,33.86,BUY,0
TRD000749,ACC031,BRK015,CMP077,Market buy,06-12-2022,14:30:01,2,33.43,BUY,0
TRD000750,ACC020,BRK001,CMP077,Market buy,13-12-2022,14:41:42,2,34.54,BUY,0
TRD000751,ACC027,BRK004,CMP077,Market buy,15-12-2022,16:05:59,1,33.86,BUY,0
TRD000752,ACC021,BRK008,CMP077,Market buy,16-12-2022,14:30:04,6,33.62,BUY,0
TRD000753,ACC005,BRK012,CMP077,Market buy,16-12-2022,18:07:42,2,32.9,BUY,0
TRD000754,ACC018,BRK012,CMP077,Market buy,16-12-2022,18:06:03,3,32.93,BUY,0
TRD000755,ACC027,BRK007,CMP077,Market buy,21-12-2022,14:30:04,13.13341324,33.1,BUY,0
TRD000756,ACC070,BRK007,CMP077,Market buy,21-12-2022,14:30:04,7,33.1,BUY,0
TRD000757,ACC067,BRK010,CMP077,Market buy,21-12-2022,14:30:05,16.86658676,33.06,BUY,0
TRD000758,ACC012,BRK005,CMP080,Market buy,22-12-2022,14:30:06,2,64.64,BUY,0
TRD000759,ACC063,BRK006,CMP053,Market buy,22-12-2022,14:30:06,2,64,BUY,0
TRD000760,ACC029,BRK007,CMP077,Market buy,28-12-2022,14:50:50,1,32.85,BUY,0
TRD000761,ACC039,BRK009,CMP077,Market buy,09-01-2023,14:30:08,4,31.79,BUY,0
TRD000762,ACC056,BRK004,CMP077,Market buy,09-01-2023,14:30:08,5,31.79,BUY,0
TRD000763,ACC001,BRK004,CMP077,Market buy,11-01-2023,19:14:39,1,33.31,BUY,0
TRD000764,ACC010,BRK007,CMP077,Market buy,11-01-2023,19:13:25,2,33.3,BUY,0
TRD000765,ACC068,BRK003,CMP077,Market buy,17-01-2023,14:30:01,8,33.14,BUY,0
TRD000766,ACC053,BRK010,CMP077,Market buy,17-01-2023,14:30:01,2,33.14,BUY,0
TRD000767,ACC020,BRK004,CMP077,Market buy,20-01-2023,20:01:57,4,33.49,BUY,0
TRD000768,ACC038,BRK014,CMP077,Market buy,27-01-2023,15:21:28,3,34.26,BUY,0
TRD000769,ACC020,BRK009,CMP080,Market buy,30-01-2023,14:30:10,5,75.72,BUY,0
TRD000770,ACC001,BRK007,CMP077,Market buy,30-01-2023,14:30:11,10,34.09,BUY,0
TRD000771,ACC030,BRK002,CMP020,Market buy,30-01-2023,14:30:16,1,110.46,BUY,0
TRD000772,ACC045,BRK004,CMP041,Market buy,30-01-2023,14:30:22,3,82.73,BUY,0
TRD000773,ACC006,BRK011,CMP023,Market buy,30-01-2023,14:30:24,2,156.99,BUY,0
TRD000774,ACC048,BRK007,CMP061,Market buy,30-01-2023,15:01:17,5,9.31,BUY,0
TRD000775,ACC033,BRK004,CMP022,Market sell,30-01-2023,15:15:21,1,115.8,SELL,0
TRD000776,ACC016,BRK002,CMP020,Market buy,30-01-2023,15:16:35,1,111.94,BUY,0
TRD000777,ACC055,BRK009,CMP032,Market buy,31-01-2023,14:30:08,2,12.2,BUY,0
TRD000778,ACC008,BRK002,CMP054,Market buy,01-02-2023,17:52:51,2,28.8,BUY,0
TRD000779,ACC050,BRK004,CMP054,Market buy,01-02-2023,17:52:57,1,28.81,BUY,0
TRD000780,ACC029,BRK011,CMP020,Market buy,01-02-2023,16:02:26,1,112.85,BUY,0
TRD000781,ACC021,BRK010,CMP077,Market buy,03-02-2023,16:09:26,1,34.35,BUY,0
TRD000782,ACC032,BRK007,CMP069,Market sell,06-02-2023,08:19:14,40,32.25,SELL,0
TRD000783,ACC022,BRK002,CMP057,Market buy,06-02-2023,15:29:01,10,21.46,BUY,0
TRD000784,ACC063,BRK013,CMP057,Market buy,06-02-2023,15:29:36,2,21.47,BUY,0
TRD000785,ACC007,BRK015,CMP018,Market buy,06-02-2023,15:49:44,9,31.51,BUY,0
TRD000786,ACC072,BRK013,CMP028,Market buy,06-02-2023,15:51:42,8,37.09,BUY,0
TRD000787,ACC032,BRK012,CMP028,Market buy,06-02-2023,15:54:33,5,37.09,BUY,0
TRD000788,ACC045,BRK013,CMP053,Market buy,06-02-2023,15:58:54,2,67.11,BUY,0
TRD000789,ACC036,BRK011,CMP051,Market buy,06-02-2023,16:00:02,2,23.08,BUY,0
TRD000790,ACC055,BRK001,CMP052,Market buy,06-02-2023,16:06:31,12,3.09,BUY,0
TRD000791,ACC058,BRK007,CMP057,Market buy,06-02-2023,16:10:11,2,21.32,BUY,0
TRD000792,ACC053,BRK007,CMP069,Market sell,06-02-2023,08:19:25,108,32.25,SELL,0
TRD000793,ACC044,BRK011,CMP017,Market buy,06-02-2023,14:30:13,6.389003,33.79,BUY,0
TRD000794,ACC039,BRK014,CMP054,Market buy,06-02-2023,14:30:14,10,28.5,BUY,0
TRD000795,ACC024,BRK005,CMP080,Market buy,06-02-2023,14:30:16,5,75.8,BUY,0
TRD000796,ACC002,BRK006,CMP077,Market buy,06-02-2023,14:30:16,15,34.45,BUY,0
TRD000797,ACC024,BRK006,CMP002,Market buy,06-02-2023,14:30:17,4,145.99,BUY,0
TRD000798,ACC019,BRK003,CMP017,Market buy,06-02-2023,14:30:18,3.610997,33.72,BUY,0
TRD000799,ACC062,BRK001,CMP020,Market buy,06-02-2023,14:30:18,5,113.5,BUY,0
TRD000800,ACC052,BRK010,CMP023,Market buy,06-02-2023,15:38:00,2,165.13,BUY,0
TRD000801,ACC015,BRK012,CMP037,Market buy,06-02-2023,15:39:21,10,37.24,BUY,0
TRD000802,ACC032,BRK011,CMP032,Market buy,06-02-2023,15:45:01,8,12.31,BUY,0
TRD000803,ACC024,BRK013,CMP057,Market buy,10-02-2023,15:33:21,12,19.75,BUY,0
TRD000804,ACC048,BRK006,CMP054,Market buy,15-02-2023,14:30:08,8,28.01,BUY,0
TRD000805,ACC071,BRK003,CMP051,Market buy,16-02-2023,16:39:59,4,21.7,BUY,0
TRD000806,ACC053,BRK006,CMP051,Market buy,16-02-2023,16:39:17,6,21.7,BUY,0
TRD000807,ACC059,BRK007,CMP061,Market buy,21-02-2023,16:57:36,6,9.22,BUY,0
TRD000808,ACC021,BRK002,CMP067,Market buy,27-02-2023,15:09:16,2,123.94,BUY,0
TRD000809,ACC014,BRK011,CMP020,Market buy,27-02-2023,15:10:21,3,106.95,BUY,0
TRD000810,ACC044,BRK015,CMP077,Market buy,27-02-2023,15:11:10,4,33.91,BUY,0
TRD000811,ACC043,BRK003,CMP080,Market buy,27-02-2023,15:14:27,1.042149,75.52,BUY,0
TRD000812,ACC033,BRK004,CMP080,Market buy,27-02-2023,15:14:36,1.957851,75.52,BUY,0
TRD000813,ACC070,BRK011,CMP054,Market buy,27-02-2023,15:15:22,5,27.29,BUY,0
TRD000814,ACC002,BRK002,CMP051,Market buy,27-02-2023,15:16:19,5,21.01,BUY,0
